date,LGA,group,bau_mean,bau_lower80,bau_upper80,bau_lower95,bau_upper95
2027-10-01,Isiala Ngwa North,A5,793.6054531125426,4.204439515815131,121318.08233297984,0.0,1737604.3098272465
2027-11-01,Isiala Ngwa North,A5,764.2428453073364,3.4269038377094203,132280.30399079743,0.0,2023320.3495948059
2027-12-01,Isiala Ngwa North,A5,736.1217180190807,2.7824472538648113,143648.96805182708,0.0,2341177.9350174037
2028-01-01,Isiala Ngwa North,A5,709.1819272865731,2.2453414653204495,155408.95461772475,0.0,2693132.1415591817
2028-02-01,Isiala Ngwa North,A5,683.3706180443736,1.7954275467008765,167545.15707897465,0.0,3081140.396730961
2028-03-01,Isiala Ngwa North,A5,658.6370719760838,1.4167649793179222,180041.77223844262,0.0,3507142.9252469097
2028-04-01,Isiala Ngwa North,A5,634.928410652982,1.0966434464280448,192881.07738163296,0.0,3973027.8168338663
2026-05-01,Isiala Ngwa South,PW,1460.4653852801055,532.9570547656732,3999.0989841950063,312.3452478010103,6815.382528093474
2026-06-01,Isiala Ngwa South,PW,1555.4561065522118,538.6481160213624,4488.139384909427,307.02608673318804,7863.774173241002
2026-07-01,Isiala Ngwa South,PW,1616.312848419309,532.0461008246807,4906.081855800849,295.20602716725,8829.680707875154
2026-08-01,Isiala Ngwa South,PW,1759.139575221557,551.2727282476817,5608.71267600181,298.0013647491481,10360.462152055112
2026-09-01,Isiala Ngwa South,PW,1851.2942972958795,552.9978521898654,6192.154269881484,291.42355518853225,11731.960983881041
2026-10-01,Isiala Ngwa South,PW,1956.2362808581986,557.6249436925186,6856.505921211045,286.6519317090949,13316.39312976951
2026-11-01,Isiala Ngwa South,PW,2019.0809883929082,549.7505036821402,7408.393495573846,275.80392492863234,14741.302518718234
2026-12-01,Isiala Ngwa South,PW,2177.0711815984505,566.7391056216425,8354.940299224707,277.63682166500575,17024.725615737858
2027-01-01,Isiala Ngwa South,PW,2186.2526114809634,544.5145614621373,8768.83736897433,260.54619866285077,18290.506475294875
2027-02-01,Isiala Ngwa South,PW,2364.7360817143112,563.9480885836967,9905.586678354313,263.7061301079686,21142.096331173714
2027-03-01,Isiala Ngwa South,PW,2493.353792102092,569.7002927572047,10901.04599355454,260.40953864700055,23799.9709683005
2027-04-01,Isiala Ngwa South,PW,2605.5393292499984,570.6992926580177,11882.952564186811,255.07598369404965,26530.372356434305
2027-05-01,Isiala Ngwa South,PW,2849.577089435931,584.006343091007,13889.088267902642,251.9740402925092,32120.04188011277
2027-06-01,Isiala Ngwa South,PW,3033.8818793798864,592.7081354646517,15512.528401594165,249.3106563146885,36795.30806532271
2027-07-01,Isiala Ngwa South,PW,3223.9726755988713,600.7856772358135,17281.645885046317,246.4503027495627,42029.45477331801
2027-08-01,Isiala Ngwa South,PW,3442.6178482538667,612.293958194943,19334.758532033702,245.03037913784817,48198.3480901332
2027-09-01,Isiala Ngwa South,PW,3666.003370875674,622.6365824869101,21561.098984621083,243.1442824548019,55076.73348942941
2027-10-01,Isiala Ngwa South,PW,3907.1620679434654,633.9885857358644,24052.551658116805,241.65271573435115,62943.81684694336
2027-11-01,Isiala Ngwa South,PW,4156.77615991819,644.675452468078,26772.67171061647,239.8999048377292,71759.52065121691
2027-12-01,Isiala Ngwa South,PW,4442.795653615821,658.8359059378167,29926.622357907658,239.4090491302859,82139.50129366432
2028-01-01,Isiala Ngwa South,PW,4718.671858739765,669.3090124387091,33230.393343703334,237.54112867017665,93380.39120226692
2028-02-01,Isiala Ngwa South,PW,5049.546868861287,685.3110980101137,37165.85297458017,237.59185657975397,106909.70533682697
2028-03-01,Isiala Ngwa South,PW,5393.062944208732,700.5239697720091,41474.29706724314,237.28099972198584,122106.57500612055
2028-04-01,Isiala Ngwa South,PW,5757.773569380766,715.9891687504397,46252.79917690444,236.97492162110004,139356.00786236985
2026-05-01,Isiala Ngwa South,U5,417.8111066099703,175.10695729674168,995.0012126284871,110.32845982476424,1574.542707551684
2026-06-01,Isiala Ngwa South,U5,443.0246424989674,181.15074109327202,1081.3885863048959,112.65228014083667,1733.7463940188434
2026-07-01,Isiala Ngwa South,U5,467.9468437025774,186.71661458615742,1170.5060102880536,114.61519641304322,1901.0954774228976
2026-08-01,Isiala Ngwa South,U5,499.88287663584134,194.6813276675288,1281.1031985906077,117.97846116473376,2107.64768001689
2026-09-01,Isiala Ngwa South,U5,531.4046961772503,202.02911794050215,1395.1286114371878,120.8766882689232,2324.750432979784
2026-10-01,Isiala Ngwa South,U5,563.769148974822,209.25725539657313,1516.018716106304,123.62024441032924,2558.489376248624
2026-11-01,Isiala Ngwa South,U5,595.612570472475,215.8644202528929,1640.3322149880216,125.919657680048,2803.502988363554
2026-12-01,Isiala Ngwa South,U5,634.2191510908916,224.46562643946615,1788.6447289315165,129.300989101516,3095.702279046159
2027-01-01,Isiala Ngwa South,U5,670.3211180706876,231.69452258292893,1935.7539835711655,131.8007605016434,3392.5953519038853
2027-02-01,Isiala Ngwa South,U5,716.7224107126474,241.96487626482715,2119.164308349232,135.93734046409892,3760.7603576449246
2027-03-01,Isiala Ngwa South,U5,761.8509144001212,251.22266273991838,2306.253088518755,139.39137255949856,4144.137318566149
2027-04-01,Isiala Ngwa South,U5,809.9707511611988,260.89551704939436,2510.205868082574,142.97046600885702,4567.11440200867
2027-05-01,Isiala Ngwa South,U5,868.6872374051599,272.55157382060264,2763.948051081012,147.29449137229886,5099.364038516845
2027-06-01,Isiala Ngwa South,U5,927.4806457565118,284.09592743151154,3022.8113792471645,151.5951405404417,5648.434880371942
2027-07-01,Isiala Ngwa South,U5,990.8056150972427,296.3026232789555,3307.6770889856775,156.11536681312606,6259.86676364644
2027-08-01,Isiala Ngwa South,U5,1059.307301080243,309.2883554398999,3622.247708184865,160.9047598849496,6942.906859334885
2027-09-01,Isiala Ngwa South,U5,1133.1727444028008,323.0244790139208,3968.909366294873,165.9352093598871,7704.671074895945
2027-10-01,Isiala Ngwa South,U5,1212.9232914051738,337.5744236743085,4351.395380087862,171.22648628370052,8555.231908421822
2027-11-01,Isiala Ngwa South,U5,1299.0369204319359,352.9798633571777,4773.554062078917,176.78607059151912,9505.346525703424
2027-12-01,Isiala Ngwa South,U5,1392.3447600834088,369.3681073858103,5240.838003155972,182.663131159901,10569.491792180435
2028-01-01,Isiala Ngwa South,U5,1493.1587003616187,386.7150468137551,5757.121177429417,188.82978798284898,11759.589555460208
2028-02-01,Isiala Ngwa South,U5,1602.6314177055233,405.20666954514604,6329.850566121524,195.36064751256689,13095.482194517333
2028-03-01,Isiala Ngwa South,U5,1721.1226355066174,424.8098804707513,6963.860393670394,202.22148852334425,14592.468403729286
2028-04-01,Isiala Ngwa South,U5,1849.6319064017605,445.6430435955666,7666.954314079481,209.45062088979407,16272.833921286889
2026-05-01,Isiala Ngwa South,A5,1475.8294958658603,561.9699051386903,3873.142009992715,336.8795717702393,6454.037658632181
2026-06-01,Isiala Ngwa South,A5,1628.578886741752,585.9883588781786,4522.986392489266,340.887646405614,7766.251540185748
2026-07-01,Isiala Ngwa South,A5,1685.4843269307564,574.1483358129908,4944.210144723233,324.430185915326,8738.906462528124
2026-08-01,Isiala Ngwa South,A5,1899.1643124738082,613.5328429584193,5874.396987762557,337.0839166572195,10678.669267023566
2026-09-01,Isiala Ngwa South,A5,2016.5862898243108,618.6563696499146,6568.212609218907,330.70642601978943,12270.858841360445
2026-10-01,Isiala Ngwa South,A5,2155.9687967642026,628.8704895485065,7385.461927354868,327.2880187287896,14171.050531207535
2026-11-01,Isiala Ngwa South,A5,2208.9025867984838,613.2186284331661,7950.027886595641,310.8658470425043,15658.519916821908
2026-12-01,Isiala Ngwa South,A5,2430.0185323098876,642.6888418282575,9180.223473827009,317.5452909434385,18551.62429694333
2027-01-01,Isiala Ngwa South,A5,2377.5894740405515,599.4695184916874,9421.106721133805,288.7474756858588,19525.271532216968
2027-02-01,Isiala Ngwa South,A5,2659.6404110824983,639.833124638989,11045.56910654108,300.62533279024075,23468.538621307376
2027-03-01,Isiala Ngwa South,A5,2799.8086239198,643.0156348883502,12179.649852054445,294.77041719411784,26521.35819336544
2027-04-01,Isiala Ngwa South,A5,2963.4596356326224,650.1000187731119,13496.190413010023,290.85415801426944,30110.001299715706
2027-05-01,Isiala Ngwa South,A5,3393.229685540477,679.1556813635138,16937.467874161357,289.4284106664417,39667.278773993254
2027-06-01,Isiala Ngwa South,A5,3693.152734298705,697.9409953793448,19523.916286989184,288.5130093761495,47135.964427723025
2027-07-01,Isiala Ngwa South,A5,3979.3017351301733,710.6424610030767,22261.305540832214,285.07351821198796,55379.17640255795
2027-08-01,Isiala Ngwa South,A5,4352.072589035787,735.0037002093491,25745.12187414928,286.2449469141386,65967.92710902558
2027-09-01,Isiala Ngwa South,A5,4715.89331536675,753.672264970908,29480.781140332776,285.04582689902395,77780.5316858498
2027-10-01,Isiala Ngwa South,A5,5119.531590658678,774.679325229084,33801.42700576027,284.6240697505995,91797.43909453452
2027-11-01,Isiala Ngwa South,A5,5522.075654722985,791.5560219979159,38487.59114198232,282.5912195919384,107563.55976206418
2027-12-01,Isiala Ngwa South,A5,6031.94590232343,819.4475523574176,44360.685467623225,284.34137925608115,127553.0069065724
2028-01-01,Isiala Ngwa South,A5,6465.382753255077,832.723748450963,50152.43030504311,280.88736448335294,148335.21928472095
2028-02-01,Isiala Ngwa South,A5,7092.296740113709,866.3490588881438,58008.93052071386,284.1438130607485,176453.3235331865
2028-03-01,Isiala Ngwa South,A5,7706.834435657604,893.1070489009988,66445.97831264666,284.85319120780196,207835.44722133016
2028-04-01,Isiala Ngwa South,A5,8388.425467665333,922.4417121892742,76216.5443760825,286.14686391239945,245108.6234120231
2026-05-01,Isuikwato,PW,1991.3545395542333,932.7063369027014,4250.311632359633,624.1229987369064,6348.912928020398
2026-06-01,Isuikwato,PW,1859.2531341270414,633.6524541587729,5451.656332380219,358.1716061072976,9633.78644800138
2026-07-01,Isuikwato,PW,2055.831619612052,547.6605646063186,7709.698716740283,271.5850841215234,15519.131356673492
2026-08-01,Isuikwato,PW,2168.285528068246,468.28829004933806,10026.524236310255,207.67724461111595,22549.61260299801
2026-09-01,Isuikwato,PW,2353.2518633424984,421.69241686780765,13111.37584322451,169.29688957131768,32545.113143954444
2026-10-01,Isuikwato,PW,2480.108630011189,374.7571473937624,16381.65586326991,137.34513306013514,44495.686639783584
2026-11-01,Isuikwato,PW,2628.866869007535,339.06040800097225,20337.150475558217,114.15354933919646,60059.67366912962
2026-12-01,Isuikwato,PW,2747.712052765843,305.3606087747525,24660.845330694043,94.89590917240243,78786.69818467465
2027-01-01,Isuikwato,PW,2976.179153686781,287.21303872056683,30752.625000778396,82.73096444234454,105857.03916364096
2027-02-01,Isuikwato,PW,3179.0759447992928,268.0890132667457,37580.92462754433,71.79922884410243,138913.69971952008
2027-03-01,Isuikwato,PW,3407.4083633780356,252.43633851522475,45837.91812676047,63.02953329136543,181434.7683770898
2027-04-01,Isuikwato,PW,3654.2465857814127,238.9185572686844,55688.01278405036,55.74131179326937,235468.13493197635
2027-05-01,Isuikwato,PW,3859.6412209324067,227.0671851749983,65350.57885745833,50.013254042197474,292169.1608063195
2027-06-01,Isuikwato,PW,4111.476561899197,218.19580607711362,77155.87528355535,45.43048119664371,364252.4610085579
2027-07-01,Isuikwato,PW,4327.584447856282,207.61869740117143,89811.86699433721,40.896662220451354,447209.8833786098
2027-08-01,Isuikwato,PW,4572.574295792372,198.70803845930286,104739.810637902,37.06528134350633,549517.6453600477
2027-09-01,Isuikwato,PW,4823.214139187466,190.19097177681226,121725.67906047445,33.61903931810285,672260.3486436758
2027-10-01,Isuikwato,PW,5100.515946944455,182.79570089838776,141598.96577567866,30.64205304089494,822495.0916187274
2027-11-01,Isuikwato,PW,5393.6179548308155,175.9381205679073,164474.0310740073,27.984481187035758,1004050.191766708
2027-12-01,Isuikwato,PW,5711.680536003263,169.80371359355993,191064.62860856325,25.641523985741156,1224955.9102689833
2028-01-01,Isuikwato,PW,6035.160791912242,163.71610175277993,221199.21490372418,23.478870124771454,1488435.2276569235
2028-02-01,Isuikwato,PW,6386.017989695294,158.2455075624751,256169.48433650212,21.561501050018098,1808123.322501964
2028-03-01,Isuikwato,PW,6758.318676619715,153.134919526803,296417.15827564755,19.82944744708489,2193450.798861534
2028-04-01,Isuikwato,PW,7154.933430277472,148.37989156722273,342798.7083229828,18.264413725759454,2658132.4883859246
2026-05-01,Isuikwato,U5,622.3552383313574,278.6296325832423,1388.5943343539257,181.9289463798457,2123.1676664352913
2026-06-01,Isuikwato,U5,579.1869872738205,241.1618627434163,1389.0493512413072,151.48621170757866,2206.523791379901
2026-07-01,Isuikwato,U5,649.3858391589837,252.64716902230032,1666.6777486183798,153.08121710236412,2744.3167085090818
2026-08-01,Isuikwato,U5,700.4503930365113,255.46418680019613,1917.5238298960028,149.55967143843563,3267.024227140204
2026-09-01,Isuikwato,U5,752.6768763334306,258.0373152094878,2191.8455885220355,146.17340550168979,3858.5888434014346
2026-10-01,Isuikwato,U5,814.4612490454127,263.0589829473794,2517.289820222547,144.36778208290963,4573.445858405121
2026-11-01,Isuikwato,U5,883.3927651029712,269.32114882150574,2892.412396241837,143.33771010799575,5417.892695341094
2026-12-01,Isuikwato,U5,940.9542295403847,271.2045482912284,3258.5993568767703,140.08955180062267,6287.756036328292
2027-01-01,Isuikwato,U5,1037.4160221610723,283.09397004863143,3794.602683493208,142.04602637977845,7537.187969080547
2027-02-01,Isuikwato,U5,1105.263654462859,285.87150974333116,4265.088585375703,139.4064685403446,8715.259912440328
2027-03-01,Isuikwato,U5,1204.308630278229,295.55872266680564,4897.756243482402,140.1666665518338,10290.161006410473
2027-04-01,Isuikwato,U5,1333.0229291788878,310.70803317240757,5708.243863441605,143.37663846346618,12325.212845198937
2027-05-01,Isuikwato,U5,1397.7352211025236,313.9400001357487,6211.1680888722685,142.0401506125462,13676.699655477883
2027-06-01,Isuikwato,U5,1518.0446678556093,326.15324207908844,7052.259470321027,144.1304043501676,15898.471329061265
2027-07-01,Isuikwato,U5,1628.077072678295,334.7229257047653,7904.007092247002,144.49744774180348,18239.128262838145
2027-08-01,Isuikwato,U5,1752.3087103695827,344.86415101500535,8887.147050905196,145.4623700641765,20987.950489541116
2027-09-01,Isuikwato,U5,1888.0213484142128,355.7975823859042,10000.193480355894,146.6581445261803,24165.642931991897
2027-10-01,Isuikwato,U5,2034.8476362950603,367.282528787725,11253.065219578039,147.96745470082814,27821.691919734778
2027-11-01,Isuikwato,U5,2194.4886158368204,379.4654441769865,12668.140748632119,149.43601615823385,32040.331493377587
2027-12-01,Isuikwato,U5,2371.66270219417,392.9593625744552,14288.616729998144,151.2854482089001,36965.94834992337
2028-01-01,Isuikwato,U5,2558.9098887547284,406.3256363786777,16087.205733390165,152.941702850657,42567.96290735216
2028-02-01,Isuikwato,U5,2770.0346657463892,421.58980175577784,18169.41747544544,155.16079103386915,49170.32570814658
2028-03-01,Isuikwato,U5,2996.2580831045516,437.13559813408244,20503.05412158805,157.3160867901159,56743.42944414944
2028-04-01,Isuikwato,U5,3240.045391862648,453.1654109622373,23127.963541848232,159.4773590192863,65456.05447988885
2026-05-01,Isuikwato,A5,1895.4905918030977,899.5840488606236,3992.7155997244363,606.1732561175065,5922.64128123192
2026-06-01,Isuikwato,A5,1604.192130699836,556.9341983566329,4617.182187164814,317.8839661447225,8079.186055172473
2026-07-01,Isuikwato,A5,1848.4840191814585,503.72194519840855,6776.179335570495,252.79874645681824,13476.573017838315
2026-08-01,Isuikwato,A5,1956.121967330869,433.66216422349396,8811.191882060348,194.98724362324015,19542.753584148326
2026-09-01,Isuikwato,A5,2180.678040621418,402.36754237327597,11798.955556476258,164.05424476400776,28836.30181998708
2026-10-01,Isuikwato,A5,2301.9088375709985,359.1400644583746,14724.907049909963,133.866434057317,39322.26936077152
2026-11-01,Isuikwato,A5,2457.245240040568,328.0587736618536,18363.40825732843,112.48775235162552,53246.76934042042
2026-12-01,Isuikwato,A5,2554.4958613235453,294.5401125377577,22096.031232629834,93.33511235761277,69226.23611633842
2027-01-01,Isuikwato,A5,2837.737239319125,284.76972959897074,28198.029775497227,83.75759377957054,95075.19028042207
2027-02-01,Isuikwato,A5,3064.587360565144,269.2980674598538,34767.37978744548,73.73670853327333,125744.78208876812
2027-03-01,Isuikwato,A5,3332.0163399233343,257.74104243872495,42933.81164599842,65.87773820070053,166108.05543572307
2027-04-01,Isuikwato,A5,3630.7586725832475,248.32863463783258,52899.74714058639,59.38577008769345,218422.49673986656
2027-05-01,Isuikwato,A5,3845.042860292364,239.7973952647414,61428.425625401615,54.54311651143381,266315.45129528956
2027-06-01,Isuikwato,A5,4185.290049277401,238.453136609499,73186.70021066321,51.653006429396285,332838.9566353105
2027-07-01,Isuikwato,A5,4374.689066536004,228.0259019395253,83599.39037007453,47.048350754639614,398486.2426688631
2027-08-01,Isuikwato,A5,4626.591197613211,220.9555173879411,96480.49568094824,43.46132356227044,481644.5871412594
2027-09-01,Isuikwato,A5,4861.382071562801,212.99302345180092,110482.7860061385,39.957990599770916,577243.1241291648
2027-10-01,Isuikwato,A5,5147.438050476669,207.1518356854206,127340.7276014567,37.09029138660154,695882.7382094632
2027-11-01,Isuikwato,A5,5444.59665887739,201.4756748844976,146458.68207337998,34.44458440885675,836643.6797374958
2027-12-01,Isuikwato,A5,5781.721510734299,196.92900912554666,168947.79744231032,32.16313597307764,1008343.5696407064
2028-01-01,Isuikwato,A5,6088.580679176801,191.04566745617615,193093.6599285586,29.812455041377884,1203505.5949274343
2028-02-01,Isuikwato,A5,6438.6639737846335,186.27383797106503,221435.54738184498,27.784814877782843,1440663.8877657773
2028-03-01,Isuikwato,A5,6805.809524110594,181.6757656823341,253632.2924318672,25.909444165125155,1721798.0685058506
2028-04-01,Isuikwato,A5,7195.024925616895,177.3416020287624,290356.2365675412,24.186760903605748,2055951.1301004747
2026-05-01,Obi Nwa,PW,1261.7948977220622,788.1403325356451,2019.7444581991929,614.2740949968785,2590.773270937018
2026-06-01,Obi Nwa,PW,1305.2127184876163,746.5809166926913,2281.283600131241,555.3689030750787,3065.655336969055
2026-07-01,Obi Nwa,PW,1344.481494635267,712.3886292709576,2536.6356983093433,508.868293032153,3549.564875568347
2026-08-01,Obi Nwa,PW,1371.70501749154,678.4857924140022,2772.154473697012,467.28803174090336,4022.8463025444444
2026-09-01,Obi Nwa,PW,1420.9663123976934,659.8352319035397,3058.746357302328,439.4753055246462,4589.468905369222
2026-10-01,Obi Nwa,PW,1465.4697114096753,641.629121811529,3345.461188095187,414.2227298576864,5178.2285437241135
2026-11-01,Obi Nwa,PW,1498.6864237308164,620.834898218533,3615.811111704659,389.19730642923616,5762.902857516008
2026-12-01,Obi Nwa,PW,1553.4734876256362,610.6177539497434,3949.8137364004047,372.2771318019054,6472.441895747749
2027-01-01,Obi Nwa,PW,1570.8701218729036,587.2624519035716,4199.1247437117545,348.6332717575605,7065.763605238346
2027-02-01,Obi Nwa,PW,1635.870082535617,582.8611930635655,4588.007967872345,337.3055409038147,7918.892946305409
2027-03-01,Obi Nwa,PW,1706.4577977580514,580.500335164947,5012.603526639061,327.7847029815224,8866.237753724266
2027-04-01,Obi Nwa,PW,1741.0533599606717,566.3275123437497,5348.2027848483385,312.26446163189735,9686.501394640365
2027-05-01,Obi Nwa,PW,1803.7562179658835,558.2140301573342,5823.505163738696,299.7559138073595,10828.861880530776
2027-06-01,Obi Nwa,PW,1862.4162181245624,550.5201556736245,6294.907712980262,288.50685381492895,11992.912946148683
2027-07-01,Obi Nwa,PW,1922.8388788722136,543.5964215261471,6795.14460463839,278.21027191485695,13254.80182447204
2027-08-01,Obi Nwa,PW,1984.5511451827888,537.2020986836636,7324.154174944785,268.6669732318398,14618.563170412002
2027-09-01,Obi Nwa,PW,2050.0278057250093,531.9025585412131,7892.966715740231,260.0935436423853,16110.907637283444
2027-10-01,Obi Nwa,PW,2117.482266678207,527.1095450428196,8497.17458585443,252.1371327416614,17728.390649337176
2027-11-01,Obi Nwa,PW,2186.5455256721816,522.664648563225,9137.205987396568,244.67819710906264,19477.144512612344
2027-12-01,Obi Nwa,PW,2259.6396665427364,519.0754509486566,9825.442860597504,237.9143387871187,21389.477138754264
2028-01-01,Obi Nwa,PW,2332.6728612106926,515.3301762053973,10546.570671106505,231.34424255047742,23438.483429283326
2028-02-01,Obi Nwa,PW,2411.832520159451,512.7549128754862,11330.786080165371,225.53838553802672,25697.78282001691
2028-03-01,Obi Nwa,PW,2494.2159136431947,510.616868574722,12168.462811191323,220.13282897173494,28154.48683860981
2028-04-01,Obi Nwa,PW,2576.9764692679337,508.2962387196421,13048.306417041167,214.84007383323163,30790.143452045635
2026-05-01,Obi Nwa,U5,409.3047831556656,240.86752607559075,695.0422418502077,181.84043265386123,919.7482865626577
2026-06-01,Obi Nwa,U5,420.3603801534315,238.67212668707984,739.7810512519447,176.78831660747238,997.6290063988499
2026-07-01,Obi Nwa,U5,433.52089171860126,237.90492001413475,789.3077313299267,173.06157979369848,1083.7218872982091
2026-08-01,Obi Nwa,U5,449.6080243855235,238.8266259997784,845.6432398578303,170.75235056938394,1181.211428067752
2026-09-01,Obi Nwa,U5,468.0281603992265,240.94673281473334,908.2390407103958,169.42664280563855,1289.804134998805
2026-10-01,Obi Nwa,U5,487.85086971522736,243.67141337178342,975.7188145441671,168.6128778828438,1407.944744080109
2026-11-01,Obi Nwa,U5,506.6503804392401,245.7523324272338,1043.403131776282,167.4257301675197,1529.104150380008
2026-12-01,Obi Nwa,U5,527.8036709844865,248.82478621422743,1118.3177694021142,166.97401254620556,1663.7415764373004
2027-01-01,Obi Nwa,U5,531.2837129025517,243.59242656550904,1157.3594594472981,161.05981288675915,1747.2801317270605
2027-02-01,Obi Nwa,U5,569.674659229444,254.22744991892915,1274.9974163832624,165.69930646100175,1952.6348026908584
2027-03-01,Obi Nwa,U5,587.6187291442421,255.36758440370883,1350.4657444124607,164.11123463531405,2097.4157078386907
2027-04-01,Obi Nwa,U5,617.1366170397889,261.3192787017299,1455.5947238664576,165.63671936184267,2291.9692734510727
2027-05-01,Obi Nwa,U5,635.33335147464,263.33910585019515,1530.8207758046285,165.0332991694149,2437.7887021734155
2027-06-01,Obi Nwa,U5,660.1130174337499,267.2207363557238,1628.5176419197485,165.37756679090919,2625.9792872354888
2027-07-01,Obi Nwa,U5,685.9168123699438,271.27411782793706,1732.0134457167615,165.82246068466085,2827.4842771167155
2027-08-01,Obi Nwa,U5,712.755031984321,275.4843554038854,1841.586156235659,166.3536507923995,3043.129860751601
2027-09-01,Obi Nwa,U5,740.719388877057,279.8684549289291,1957.7377727248302,166.97670564418976,3274.1425248301043
2027-10-01,Obi Nwa,U5,769.924239871761,284.4500057737189,2081.060506570749,167.70092760394314,3521.945558527921
2027-11-01,Obi Nwa,U5,800.568420239472,289.28076380135053,2212.415466844012,168.55171818405037,3788.4746169882383
2027-12-01,Obi Nwa,U5,832.5391534868261,294.29716438154895,2351.8418291812995,169.48678526699,4074.3159801064107
2028-01-01,Obi Nwa,U5,867.0148787027202,299.8881639514528,2503.085969200385,170.72407908681245,4386.560752434742
2028-02-01,Obi Nwa,U5,901.1708578342763,305.0510003045819,2658.4007401231443,171.68641277350596,4712.238544094106
2028-03-01,Obi Nwa,U5,938.1467828399935,310.84722434228115,2827.2973548311497,172.97423044991123,5068.697261702477
2028-04-01,Obi Nwa,U5,976.2698856054536,316.68524715718354,3005.2977045917296,174.24926467835058,5448.702919234437
2026-05-01,Obi Nwa,A5,1155.5002971289446,677.7497652421016,1969.5243460117733,510.9114513669311,2611.742757927954
2026-06-01,Obi Nwa,A5,1196.36377326178,636.7897163597265,2246.8882439538456,455.9509976508837,3136.491794284332
2026-07-01,Obi Nwa,A5,1242.2826814838384,607.4300485987706,2539.557997813468,415.7891479002044,3707.7141876538385
2026-08-01,Obi Nwa,A5,1304.302959550895,590.7407089547946,2878.328378846564,388.27028086064047,4375.948100033084
2026-09-01,Obi Nwa,A5,1349.1309522958,569.4329722149458,3194.5614018403744,360.51832280741115,5041.216323066531
2026-10-01,Obi Nwa,A5,1402.8752753037845,554.3827811085458,3547.6620321131,338.93571059904065,5796.760362205498
2026-11-01,Obi Nwa,A5,1469.490685164114,545.7396648782033,3953.9771016451296,322.8327980983544,6676.343579317372
2026-12-01,Obi Nwa,A5,1523.2669741197265,533.2722772246174,4347.699918441235,305.72009183775896,7573.951462981025
2027-01-01,Obi Nwa,A5,1611.5715054826057,533.2163490678292,4866.6661896101305,296.6634020615987,8734.997916721768
2027-02-01,Obi Nwa,A5,1664.5540189054198,521.6387553660799,5306.815697572812,281.97003704725057,9802.406109137904
2027-03-01,Obi Nwa,A5,1715.5654791278382,510.17098243376324,5763.405933420141,268.1960946403366,10944.913045544845
2027-04-01,Obi Nwa,A5,1804.0842756720263,509.9521192073247,6375.9756887069525,260.9536442355525,12437.571915222032
2027-05-01,Obi Nwa,A5,1874.50560442049,507.37003383754956,6918.214426664444,253.71872394929574,13808.433471066166
2027-06-01,Obi Nwa,A5,1951.802215297609,505.2783301431712,7531.292545471669,246.7634955847723,15390.438044861141
2027-07-01,Obi Nwa,A5,2032.4895825144251,503.73396470401514,8191.592873395342,240.3792293010056,17130.050978036506
2027-08-01,Obi Nwa,A5,2116.0000031688787,502.5129871790856,8899.840946577253,234.41734137200928,19036.208505107592
2027-09-01,Obi Nwa,A5,2204.8255090641383,502.12401856647307,9669.908159585724,229.07836298287395,21146.865072389457
2027-10-01,Obi Nwa,A5,2297.3892771529977,502.10183492875586,10499.047709187827,224.11062086347502,23465.654967540006
2027-11-01,Obi Nwa,A5,2393.644259945175,502.3722243682008,11390.810779559222,219.45547400698302,26010.244027928882
2027-12-01,Obi Nwa,A5,2495.602894718985,503.2865614759901,12359.087478190684,215.2420809026563,28823.297231606244
2028-01-01,Obi Nwa,A5,2600.264028822387,504.1666207681968,13393.738031890322,211.15685445673384,31893.206599981502
2028-02-01,Obi Nwa,A5,2712.686775622923,505.9392144192727,14525.585647209638,207.57214994800003,35306.187071844004
2028-03-01,Obi Nwa,A5,2830.8869142844487,508.1253029480227,15750.6891202601,204.26387040345065,39068.63012795593
2028-04-01,Obi Nwa,A5,2952.421494952467,510.2320599833454,17061.11172893075,201.0200930635991,43176.380994974716
2026-05-01,Ohafia,PW,4144.441885207114,2296.7658871344506,7477.868286734205,1680.3078965180457,10220.024036833845
2026-06-01,Ohafia,PW,4359.18867955399,1885.0579137166405,10078.884176964357,1209.2954345100202,15706.937730928767
2026-07-01,Ohafia,PW,4773.604722568124,1702.3182966422933,13382.787576114617,986.0261442831843,23095.500927364767
2026-08-01,Ohafia,PW,5098.542284789493,1542.24585616022,16850.061942301545,818.6760674314843,31725.352089119373
2026-09-01,Ohafia,PW,5545.1511522326655,1448.2490214006937,21223.642659190824,711.1993273719881,43188.86472075897
2026-10-01,Ohafia,PW,5924.936826679886,1352.756560776477,25939.20837369672,618.5852830425654,56676.79438103336
2026-11-01,Ohafia,PW,6374.551893829134,1284.1295486342913,31628.233017095135,549.4703477926304,73840.69213456122
2026-12-01,Ohafia,PW,6859.334395031003,1227.9738634371186,38294.51580537211,493.5488660761568,95164.90015676603
2027-01-01,Ohafia,PW,7484.980981611972,1197.726922296253,46748.522526537876,453.56179449758855,123282.37298781374
2027-02-01,Ohafia,PW,8079.507781737276,1161.0975068483162,56185.85663288261,415.3042969754053,156842.45918383397
2027-03-01,Ohafia,PW,8740.984922456339,1132.619827350503,67413.39990783171,383.4523307715993,198781.25274658552
2027-04-01,Ohafia,PW,9468.235663736717,1109.927163617624,80712.14393231105,356.3058874595017,250950.43181917613
2027-05-01,Ohafia,PW,10233.664364862005,1091.9981168706552,95834.80524482463,333.47420391442125,313172.1937335806
