LGA,scenario,date,programme_cost_usd_2024,treatment_savings_usd_2024,net_cost_usd_2024,cost_CM_usd_2024,cost_IPTp_usd_2024,cost_Dual AI_usd_2024,cost_PMC_usd_2024,cost_Vac_usd_2024,cost_LSM_usd_2024,cost_Pyr_usd_2024
Ohafia,BAU,2026-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2026-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2026-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2027-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2027-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2027-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2027-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2027-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2027-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2027-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2027-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2027-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2027-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2027-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2027-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2028-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2028-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2028-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,BAU,2028-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ohafia,High,2026-05-01,8616.82346989775,3035.3326589254943,5581.490810972256,4113.220800890337,111.16046777867183,4313.513496641052,78.92870458768826,,,
Ohafia,High,2026-06-01,18484.55509227759,6859.426334151065,11625.128758126526,9477.349754262767,222.32093555734346,8627.026993282105,157.8574091753764,,,
Ohafia,High,2026-07-01,27808.802486278673,10470.724237379747,17338.078248898928,14297.994479256437,333.48140333601566,12940.540489923158,236.78611376306466,,,
Ohafia,High,2026-08-01,38895.366627013245,15161.245013138318,23734.12161387493,20880.95595098358,444.6418711146871,17254.053986564224,315.7148183507528,,,
Ohafia,High,2026-09-01,49659.950385385535,19804.292502810127,29855.657882575408,27141.93704034845,555.8023388933593,21567.56748320528,394.6435229384412,,,
Ohafia,High,2026-10-01,62585.137116323924,25648.26089013283,36936.87622619109,35563.52110227943,666.9628066720311,25881.08097984633,473.5722275261293,,,
Ohafia,High,2026-11-01,76266.99002873224,32107.22007423498,44159.76995449726,44741.771345680325,778.1232744507029,30194.594476487397,552.5009321138175,,,
Ohafia,High,2026-12-01,91212.62150260192,39359.49996312411,51853.12153947781,55183.8001505426,889.2837422293744,34508.10797312843,631.4296367015058,,,
Ohafia,High,2027-01-01,104944.2150146495,46150.00993492007,58794.20507972943,64411.79099358276,1000.4442100080465,38821.6214697695,710.358341289194,,,
Ohafia,High,2027-02-01,122188.76593298097,55085.52485719642,67103.24107578455,77152.73924290681,1111.6046777867184,43135.13496641056,789.2870458768821,,,
Ohafia,High,2027-03-01,140328.38942661893,64604.296878051886,75724.09254856705,90788.76006753738,1222.7651455653902,47448.64846305161,868.2157504645705,,,
Ohafia,High,2027-04-01,159909.25067618606,75061.32120991388,84847.92946627218,105866.01864809704,1333.925613344062,51762.16195969266,947.1444550522586,,,
Ohafia,High,2027-05-01,169261.60073959,81776.37977607828,87485.22096351173,115218.368711501,1333.925613344062,51762.16195969266,947.1444550522586,,,
Ohafia,High,2027-06-01,179749.849544388,89226.35188533012,90523.49765905789,125706.61751629903,1333.925613344062,51762.16195969266,947.1444550522586,,,
Ohafia,High,2027-07-01,188936.9686105805,96102.21109076664,92834.75751981385,134893.7365824915,1333.925613344062,51762.16195969266,947.1444550522586,,,
Ohafia,High,2027-08-01,200500.72109536905,104489.5220245756,96011.19907079345,146457.48906728005,1333.925613344062,51762.16195969266,947.1444550522586,,,
Ohafia,High,2027-09-01,212067.09860496197,113084.20679848581,98982.89180647615,158023.86657687297,1333.925613344062,51762.16195969266,947.1444550522586,,,
Ohafia,High,2027-10-01,225864.8759578488,123115.07403674885,102749.80192109995,171821.6439297598,1333.925613344062,51762.16195969266,947.1444550522586,,,
Ohafia,High,2027-11-01,240634.65221070562,133967.17733120834,106667.47487949728,186591.42018261662,1333.925613344062,51762.16195969266,947.1444550522586,,,
Ohafia,High,2027-12-01,256867.72752971126,145907.8085167736,110959.91901293767,202824.49550162227,1333.925613344062,51762.16195969266,947.1444550522586,,,
Ohafia,High,2028-01-01,273517.65664766356,158404.69372482173,115112.96292284183,219474.42461957457,1333.925613344062,51762.16195969266,947.1444550522586,,,
Ohafia,High,2028-02-01,292915.5231691256,172808.00657137195,120107.51659775365,238872.29114103664,1333.925613344062,51762.16195969266,947.1444550522586,,,
Ohafia,High,2028-03-01,314014.2123496648,188536.66654473502,125477.5458049298,259970.98032157583,1333.925613344062,51762.16195969266,947.1444550522586,,,
Ohafia,High,2028-04-01,337189.4787091188,205861.124310261,131328.3543988578,283146.2466810298,1333.925613344062,51762.16195969266,947.1444550522586,,,
Ohafia,Maximum,2026-05-01,9705.493647789179,3388.486856238804,6317.006791550375,4700.823772446097,125.05552625100576,4792.792774045619,86.82157504645704,,,
Ohafia,Maximum,2026-06-01,20840.596612700745,7650.901551849186,13189.695060851558,10831.256862014585,250.11105250201172,9585.585548091232,173.64315009291408,,,
Ohafia,Maximum,2026-07-01,31354.574745179445,11670.118474148574,19684.45627103087,16340.565119150204,375.1665787530174,14378.37832213685,260.4647251393711,,,
Ohafia,Maximum,2026-08-01,43882.62915963926,16884.23570301535,26998.39345662391,23863.94965826694,500.22210500402315,19171.171096182465,347.28630018582817,,,
Ohafia,Maximum,2026-09-01,56042.705994256474,22036.657119176016,34006.04887508046,31019.35661754107,625.277631255029,23963.96387022809,434.1078752322851,,,
Ohafia,Maximum,2026-10-01,70672.04336894922,28518.199412116388,42153.84395683283,40644.02411689075,750.333157506035,28756.7566442737,520.9294502787423,,,
Ohafia,Maximum,2026-11-01,86166.14209389336,35670.723044286235,50495.419049607124,51133.4529664918,875.3886837570409,33549.549418319315,607.7510253251994,,,
Ohafia,Maximum,2026-12-01,103104.55917479332,43692.980996631195,59411.578178162126,63067.20017204868,1000.4442100080465,38342.342192364944,694.5726003716563,,,
Ohafia,Maximum,2027-01-01,118655.50429932516,51185.36497887283,67470.13932045232,73613.47542123744,1125.4997362590527,43135.13496641056,781.3941754181133,,,
Ohafia,Maximum,2027-02-01,138221.25788818137,61041.7534377073,77179.50445047407,88174.5591347506,1250.555262510058,47927.927740456165,868.2157504645705,,,
Ohafia,Maximum,2027-03-01,158809.9515631023,71527.6724569618,87282.27910614052,103758.58293432843,1375.6107887610642,52720.720514501794,955.0373255110275,,,
Ohafia,Maximum,2027-04-01,181045.77410194214,83033.23649937658,98012.53760256556,120989.73559782519,1500.66631501207,57513.5132885474,1041.8589005574845,,,
Ohafia,Maximum,2027-05-01,191734.17417440377,90456.33844254812,101277.83573185565,131678.13567028684,1500.66631501207,57513.5132885474,1041.8589005574845,,,
Ohafia,Maximum,2027-06-01,203720.7442370301,98693.83846637842,105026.90577065168,143664.70573291316,1500.66631501207,57513.5132885474,1041.8589005574845,,,
Ohafia,Maximum,2027-07-01,214220.30888410716,106290.12913505732,107930.17974904984,154164.27037999022,1500.66631501207,57513.5132885474,1041.8589005574845,,,
Ohafia,Maximum,2027-08-01,227436.02600957983,115560.41777706839,111875.60823251144,167379.9875054629,1500.66631501207,57513.5132885474,1041.8589005574845,,,
Ohafia,Maximum,2027-09-01,240654.7431634003,125055.8091646898,115598.9339987105,180598.70465928336,1500.66631501207,57513.5132885474,1041.8589005574845,,,
Ohafia,Maximum,2027-10-01,256423.63156669954,136141.92876330827,120281.70280339126,196367.5930625826,1500.66631501207,57513.5132885474,1041.8589005574845,,,
Ohafia,Maximum,2027-11-01,273303.3758556788,148132.68236424745,125170.69349143136,213247.33735156182,1500.66631501207,57513.5132885474,1041.8589005574845,,,
Ohafia,Maximum,2027-12-01,291855.4619345424,161325.55298270282,130529.90895183958,231799.4234304254,1500.66631501207,57513.5132885474,1041.8589005574845,,,
Ohafia,Maximum,2028-01-01,310883.9523550593,175127.75601544793,135756.19633961134,250827.9138509423,1500.66631501207,57513.5132885474,1041.8589005574845,,,
Ohafia,Maximum,2028-02-01,333052.94266530167,191037.34393142883,142015.59873387284,272996.9041611847,1500.66631501207,57513.5132885474,1041.8589005574845,,,
Ohafia,Maximum,2028-03-01,357165.73030020355,208409.30897922695,148756.4213209766,297109.69179608655,1500.66631501207,57513.5132885474,1041.8589005574845,,,
Ohafia,Maximum,2028-04-01,383651.74899672245,227542.18122070114,156109.56777602131,323595.71049260546,1500.66631501207,57513.5132885474,1041.8589005574845,,,
Ohafia,Scenario 1,2026-05-01,2177.340355782846,714.6398204546433,1462.7005353282027,1175.2059431115204,27.79011694466805,958.55855480912,15.785740917537693,,,
Ohafia,Scenario 1,2026-06-01,4712.083040846294,1619.8411140336157,3092.2419268126787,2707.814215503637,55.580233889335915,1917.1171096182463,31.571481835075286,,,
Ohafia,Scenario 1,2026-07-01,7091.544517801545,2486.055390381963,4605.489127419582,4085.141279787556,83.37035083400396,2875.6756644273723,47.35722275261298,,,
Ohafia,Scenario 1,2026-08-01,9974.52506525205,3614.1781446603977,6360.346920591652,5965.987414566735,111.16046777867183,3834.2342192364927,63.14296367015057,,,
Ohafia,Scenario 1,2026-09-01,12765.511217741903,4745.228629666409,8020.2825880754945,7754.839154385261,138.95058472333986,4792.792774045613,78.92870458768826,,,
Ohafia,Scenario 1,2026-10-01,16173.812505250675,6173.245692265561,10000.566812985115,10161.0060292227,166.74070166800774,5751.35132885474,94.71444550522595,,,
Ohafia,Scenario 1,2026-11-01,19798.30413032226,7762.962806320149,12035.341324002111,12783.363241622956,194.53081861267597,6709.909883663866,110.50018642276353,,,
Ohafia,Scenario 1,2026-12-01,23783.8753443828,9560.733389691075,14223.141954691724,15766.80004301217,222.32093555734383,7668.468438472985,126.28592734030114,,,
Ohafia,Scenario 1,2027-01-01,27422.578569351306,11275.666917477083,16146.911651874223,18403.368855309353,250.11105250201172,8627.026993282105,142.0716682578388,,,
Ohafia,Scenario 1,2027-02-01,32064.983910400922,13522.73872070453,18542.24518969639,22043.639783687635,277.90116944667994,9585.585548091232,157.85740917537652,,,
Ohafia,Scenario 1,2027-03-01,36963.124272966736,15941.734832668688,21021.389440298048,25939.64573358211,305.6912863913478,10544.144102900358,173.64315009291408,,,
Ohafia,Scenario 1,2027-04-01,42273.04685151225,18621.266138494906,23651.780713017342,30247.433899456297,333.48140333601566,11502.70265770948,189.4288910104518,,,
Ohafia,Scenario 1,2027-05-01,44945.14686962766,20280.580783754885,24664.56608587277,32919.53391757171,333.48140333601566,11502.70265770948,189.4288910104518,,,
Ohafia,Scenario 1,2027-06-01,47941.78938528424,22120.809715792933,25820.979669491306,35916.17643322829,333.48140333601566,11502.70265770948,189.4288910104518,,,
Ohafia,Scenario 1,2027-07-01,50566.680547053504,23827.867017681947,26738.813529371557,38541.067594997556,333.48140333601566,11502.70265770948,189.4288910104518,,,
Ohafia,Scenario 1,2027-08-01,53870.60982842167,25902.79797259505,27967.81185582662,41844.99687636572,333.48140333601566,11502.70265770948,189.4288910104518,,,
Ohafia,Scenario 1,2027-09-01,57175.28911687679,28032.98775518745,29142.30136168934,45149.67616482084,333.48140333601566,11502.70265770948,189.4288910104518,,,
Ohafia,Scenario 1,2027-10-01,61117.5112177016,30514.26991530187,30603.24130239973,49091.89826564565,333.48140333601566,11502.70265770948,189.4288910104518,,,
Ohafia,Scenario 1,2027-11-01,65337.4472899464,33199.1816450784,32138.265644868,53311.834337890454,333.48140333601566,11502.70265770948,189.4288910104518,,,
