LGA,date,month_index,group,scenario,bau_cases,scenario_cases,cases_averted,cases_averted_low,cases_averted_high,coverage_CM,coverage_IPTp,coverage_Dual AI,coverage_PMC,coverage_Vac,coverage_LSM,coverage_Pyr
Ukwa East,2027-10-01,18,PW,Target,1352.2009700329406,1055.6126038529085,296.58836618003215,1.3413955897403387,47308.725868001,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2027-10-01,18,U5,Target,728.5079153615352,414.9702646091772,313.537650752358,41.45446404973213,2153.827557699883,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2027-11-01,19,A5,Target,2945.726101801781,2511.8903582734347,433.8357435283465,31.968913776045895,5430.021773773769,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2027-11-01,19,PW,Target,1379.311159703827,1076.7765125792373,302.5346471245896,1.1626025262299842,55160.542169388325,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2027-11-01,19,U5,Target,778.2164228215287,443.2850599038364,334.9313629176923,42.0845334464232,2421.0758156837874,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2027-12-01,20,A5,Target,3159.7886219994016,2694.4265350833643,465.36208691603724,32.183436404145525,6206.251162815621,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2027-12-01,20,PW,Target,1411.6626111250641,1102.0320778613427,309.6305332637214,1.0103535697704067,64390.11739559978,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2027-12-01,20,U5,Target,832.8326189865971,474.3953565755173,358.4372624110798,42.80728035817199,2726.1903407970003,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2028-01-01,21,A5,Target,3381.1457735401127,2883.18301666863,497.9627568714827,32.3237424405103,7075.344677643676,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2028-01-01,21,PW,Target,1440.745704692609,1124.7361586964466,316.0095459961624,0.8728273675991849,74803.24924001639,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2028-01-01,21,U5,Target,891.4554870203488,507.7879203996759,383.66756662067286,43.55418606905145,3070.151552443238,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2028-02-01,22,A5,Target,3665.8565304106833,3125.962616795907,539.8939136147765,32.899770482945954,8172.075564150771,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2028-02-01,22,PW,Target,1482.8452276383623,1157.6016779665956,325.2435496717667,0.7605811538580693,87468.54791423166,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2028-02-01,22,U5,Target,954.0644501683563,543.4510305136429,410.6134196547134,44.30964151899013,3456.8574880453643,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2028-03-01,23,A5,Target,3947.083087405487,3365.7711572347475,581.3119301707393,33.255279478210824,9373.056257854754,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2028-03-01,23,PW,Target,1517.9914266620679,1185.038997928023,332.9524287340448,0.6553758982590239,101550.88694232865,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2028-03-01,23,U5,Target,1023.1904662153419,582.8263627036305,440.3641035117114,45.173942930674386,3900.270240076092,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2028-04-01,24,A5,Target,4284.6436993256775,3653.617079466476,631.0266198592017,33.89257223562167,10838.065676015613,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2028-04-01,24,PW,Target,1563.39965232077,1220.4874973642832,342.9121549564868,0.5672188861630629,118419.43714782526,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2028-04-01,24,U5,Target,1098.0574094429558,625.471822809888,472.5855866330678,46.08626654517778,4403.504336273143,0.85,0.75,0.75,0.75,0.65,,
Ukwa East,2026-05-01,1,A5,High,778.5568130626956,766.2314384310959,12.325374631599743,4.629280268767587,30.57269469095627,0.5791666666666667,0.48333333333333334,0.4375,0.39166666666666666,0.2916666666666667,,
Ukwa East,2026-05-01,1,PW,High,880.0440519656152,857.9795201164114,22.064531849203718,8.75368434045896,49.88774232272408,0.5791666666666667,0.48333333333333334,0.4375,0.39166666666666666,0.2916666666666667,,
Ukwa East,2026-05-01,1,U5,High,252.74180276493405,239.4269215301337,13.314881234800339,5.0297640072708845,32.3951856465178,0.5791666666666667,0.48333333333333334,0.4375,0.39166666666666666,0.2916666666666667,,
Ukwa East,2026-06-01,2,A5,High,866.3397537918504,838.9779781082941,27.36177568355629,8.968534695632314,77.65821805112637,0.6083333333333334,0.5166666666666666,0.475,0.4333333333333333,0.3333333333333333,,
Ukwa East,2026-06-01,2,PW,High,914.6756943663539,869.1528117663145,45.52288260003945,10.290956186072776,179.88944568886473,0.6083333333333334,0.5166666666666666,0.475,0.4333333333333333,0.3333333333333333,,
Ukwa East,2026-06-01,2,U5,High,268.48537094596446,240.70763363926628,27.777737306698185,9.714660595677536,72.88715291606604,0.6083333333333334,0.5166666666666666,0.475,0.4333333333333333,0.3333333333333333,,
Ukwa East,2026-07-01,3,A5,High,902.2046967364455,859.5697341499814,42.6349625864641,12.296195062952222,137.2982456747377,0.6375000000000001,0.55,0.5125,0.475,0.375,,
Ukwa East,2026-07-01,3,PW,High,930.1862586444452,861.2647908268059,68.92146781763927,10.071204673291888,419.25867425566867,0.6375000000000001,0.55,0.5125,0.475,0.375,,
Ukwa East,2026-07-01,3,U5,High,285.885270387187,242.32276823799916,43.56250214918785,14.134639817148873,123.0209802323659,0.6375000000000001,0.55,0.5125,0.475,0.375,,
Ukwa East,2026-08-01,4,A5,High,908.1003340939733,851.0255656211758,57.07476847279747,14.57729281167991,207.16956431600465,0.6666666666666667,0.5833333333333333,0.55,0.5166666666666666,0.41666666666666663,,
Ukwa East,2026-08-01,4,PW,High,909.2779161294503,820.1242855970171,89.15363053243323,8.976211504309077,782.1072390931022,0.6666666666666667,0.5833333333333333,0.55,0.5166666666666666,0.41666666666666663,,
Ukwa East,2026-08-01,4,U5,High,294.721057221295,235.93258045438512,58.78847676690987,17.72220046691018,178.3804661973436,0.6666666666666667,0.5833333333333333,0.55,0.5166666666666666,0.41666666666666663,,
Ukwa East,2026-09-01,5,A5,High,1005.4444555867115,926.6516681480344,78.79278743867701,17.92643263887001,320.61701526092656,0.6958333333333334,0.6166666666666667,0.5875,0.5583333333333333,0.45833333333333337,,
Ukwa East,2026-09-01,5,PW,High,948.8096649076004,833.4008953442831,115.40876956331738,8.344058227104334,1400.6022807358422,0.6958333333333334,0.6166666666666667,0.5875,0.5583333333333333,0.45833333333333337,,
Ukwa East,2026-09-01,5,U5,High,312.5420312246363,236.03722445491,76.50480676972629,21.466777894951413,249.02884247767952,0.6958333333333334,0.6166666666666667,0.5875,0.5583333333333333,0.45833333333333337,,
Ukwa East,2026-10-01,6,A5,High,1060.1606022439482,960.7147713411199,99.44583090282833,20.23810503313176,451.6556003484375,0.7250000000000001,0.65,0.625,0.6,0.5,,
Ukwa East,2026-10-01,6,PW,High,960.8245823299071,821.6433924429058,139.18118988700132,7.428084467882417,2269.304294971509,0.7250000000000001,0.65,0.625,0.6,0.5,,
Ukwa East,2026-10-01,6,U5,High,336.84287913708533,239.71444524916777,97.12843388791757,25.40582264002355,338.7169118552263,0.7250000000000001,0.65,0.625,0.6,0.5,,
Ukwa East,2026-11-01,7,A5,High,1199.4603489279384,1068.5270435304008,130.93330539753765,23.933314653707797,661.2480115475191,0.7541666666666667,0.6833333333333333,0.6625000000000001,0.6416666666666666,0.5416666666666667,,
Ukwa East,2026-11-01,7,PW,High,1020.6297273639059,849.4568229636272,171.17290440027864,6.89536635879514,3667.5714921881554,0.7541666666666667,0.6833333333333333,0.6625000000000001,0.6416666666666666,0.5416666666666667,,
Ukwa East,2026-11-01,7,U5,High,363.23832423618717,243.29295620639914,119.94536802978803,29.280556350743012,447.63149439051267,0.7541666666666667,0.6833333333333333,0.6625000000000001,0.6416666666666666,0.5416666666666667,,
Ukwa East,2026-12-01,8,A5,High,1319.6809587735986,1155.4614006321588,164.21955814143985,27.04212220994698,919.3565128348855,0.7833333333333333,0.7166666666666666,0.7,0.6833333333333333,0.5833333333333333,,
Ukwa East,2026-12-01,8,PW,High,1059.3974863960555,857.8908828647476,201.50660353130786,6.222495319069626,5576.134005758286,0.7833333333333333,0.7166666666666666,0.7,0.6833333333333333,0.5833333333333333,,
Ukwa East,2026-12-01,8,U5,High,383.3198699950615,241.33568516188535,141.98418483317613,32.37159134502549,566.5327591463783,0.7833333333333333,0.7166666666666666,0.7,0.6833333333333333,0.5833333333333333,,
Ukwa East,2027-01-01,9,A5,High,1478.3648909558544,1271.9281268660197,206.4367640898347,30.710358486421796,1277.6817966414455,0.8125,0.75,0.7375,0.725,0.625,,
Ukwa East,2027-01-01,9,PW,High,1122.5526338707084,884.1840009918741,238.36863287883432,5.721016344251058,8399.655329477617,0.8125,0.75,0.7375,0.725,0.625,,
Ukwa East,2027-01-01,9,U5,High,408.548682531561,241.46306322066752,167.08561931089346,35.61403035987972,712.1915748445576,0.8125,0.75,0.7375,0.725,0.625,,
Ukwa East,2027-02-01,10,A5,High,1547.2030449254703,1307.7588307092233,239.44421421624702,32.240904313199124,1634.6675077058953,0.8416666666666668,0.7833333333333333,0.775,0.7666666666666666,0.6666666666666667,,
Ukwa East,2027-02-01,10,PW,High,1120.9523553535373,858.5097055837484,262.4426497697889,4.928648235222941,11639.757674152788,0.8416666666666668,0.7833333333333333,0.775,0.7666666666666666,0.6666666666666667,,
Ukwa East,2027-02-01,10,U5,High,442.7588956845719,245.31043535302067,197.44846033155122,39.383461685647276,898.3625602236023,0.8416666666666668,0.7833333333333333,0.775,0.7666666666666666,0.6666666666666667,,
Ukwa East,2027-03-01,11,A5,High,1690.305011775643,1403.2890035550583,287.0160082205846,35.05976540805523,2156.925216003354,0.8708333333333333,0.8166666666666667,0.8125,0.8083333333333333,0.7083333333333333,,
Ukwa East,2027-03-01,11,PW,High,1163.9708802217635,866.518665294707,297.4522149270565,4.415996568873904,16439.599396774865,0.8708333333333333,0.8166666666666667,0.8125,0.8083333333333333,0.7083333333333333,,
Ukwa East,2027-03-01,11,U5,High,467.48998498037145,242.45232859241165,225.0376563879598,42.018918304542524,1092.2880054765765,0.8708333333333333,0.8166666666666667,0.8125,0.8083333333333333,0.7083333333333333,,
Ukwa East,2027-04-01,12,A5,High,1773.6147086299636,1445.9140112021212,327.70069742784244,36.368571307646036,2706.1706933576606,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-04-01,12,PW,High,1158.3728540253617,837.9416094606208,320.43124456474084,3.7688567831252255,21881.323002622463,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-04-01,12,U5,High,494.2170096407871,239.55546050330474,254.66154913748238,44.53930227039012,1317.9088086633092,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-05-01,13,A5,High,1917.0429517258463,1562.8418339616853,354.2011177641609,37.88388705930096,3035.765917852681,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-05-01,13,PW,High,1189.9866487153351,860.8103377043976,329.1763110109375,3.2823506381008443,26144.683706368494,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-05-01,13,U5,High,526.6729697274159,255.28742098414764,271.38554874326826,45.49788066105327,1465.2782935351188,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-06-01,14,A5,High,2042.3886501024615,1665.02812089582,377.36052920664156,37.82239452441428,3451.0873024247885,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-06-01,14,PW,High,1216.9674792064682,880.3276808877774,336.63979831869074,2.849619518337569,30987.818372512585,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-06-01,14,U5,High,561.1363115906933,271.99239383917114,289.1439177515221,46.021623376181296,1644.3132901947965,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-07-01,15,A5,High,2203.8760610045397,1796.6784217869501,407.19763921758954,38.26249586339553,3972.2462628139183,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-07-01,15,PW,High,1248.4825458857702,903.1249914460711,345.357554439699,2.4861626731141335,36724.26521837473,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-07-01,15,U5,High,598.1795917126624,289.9479070146911,308.2316846979713,46.58963009926964,1845.7481996493307,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-08-01,16,A5,High,2394.698631072121,1952.243791408543,442.4548396635778,38.990833969451884,4602.595088083726,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-08-01,16,PW,High,1288.0522680822226,931.7488637925126,356.30340428971,2.185532987490686,43638.34560414468,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-08-01,16,U5,High,639.1670956354026,309.8152531107505,329.35184252465206,47.28777843000344,2076.267993596913,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-09-01,17,A5,High,2559.5936000229563,2086.67205523757,472.92154478538623,39.090575381688836,5244.683460951994,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-09-01,17,PW,High,1316.905790751465,952.6208715748567,364.28491917660835,1.9017250537658428,51246.943689044274,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-09-01,17,U5,High,682.4281433681556,330.7846248832995,351.6435184848561,47.96763710285219,2333.3239604901555,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-10-01,18,A5,High,2762.321903301429,2251.943403491106,510.37849981032286,39.58106134929878,6032.877895201054,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-10-01,18,PW,High,1352.2009700329406,978.1526329853095,374.0483370476311,1.6631092363616062,60288.495490737085,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-10-01,18,U5,High,728.5079153615352,353.12028064671523,375.38763471481997,48.65767246103154,2621.4179636415647,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-11-01,19,A5,High,2945.726101801781,2401.4610518476643,544.2650499541169,39.6061452783666,6855.969341337623,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-11-01,19,PW,High,1379.311159703827,997.7635517725239,381.547607931303,1.4414353337516999,70294.56060864107,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-11-01,19,U5,High,778.2164228215287,377.21484672441005,401.00157609711863,49.39722394323462,2946.6851289382503,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-12-01,20,A5,High,3159.7886219994016,2575.9724582545628,583.8161637448388,39.8719164094576,7836.039977300767,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-12-01,20,PW,High,1411.6626111250641,1021.1658847761813,390.4967263488828,1.2526717448067313,82056.3908883112,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2027-12-01,20,U5,High,832.8326189865971,403.68825368539547,429.1443653012017,50.24555676601349,3318.039230263752,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2028-01-01,21,A5,High,3381.1457735401127,2756.430708479461,624.7150650606518,40.04574093470184,8933.36126635989,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2028-01-01,21,PW,High,1440.745704692609,1042.2039591296993,398.5417455629097,1.0821619423129214,95326.50207241299,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2028-01-01,21,U5,High,891.4554870203488,432.10376321643537,459.3517238039134,51.122246267912416,3736.673533544872,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2028-02-01,22,A5,High,3665.8565304106833,2988.537078874366,677.319451536317,40.759379517887425,10318.098500731037,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2028-02-01,22,PW,High,1482.8452276383623,1072.6578340561541,410.1873935822082,0.942995154940671,111466.6916040387,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2028-02-01,22,U5,High,954.0644501683563,462.4514014117631,491.61304875659323,52.00897112818124,4207.332330072111,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2028-03-01,23,A5,High,3947.083087405487,3217.803005178632,729.280082226855,41.199818033029516,11834.461999555555,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2028-03-01,23,PW,High,1517.9914266620679,1098.0818264037014,419.9096002583665,0.8125579940920762,129412.7051019147,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2028-03-01,23,U5,High,1023.1904662153419,495.957966916116,527.2324992992259,53.02345523650037,4747.008846572073,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2028-04-01,24,A5,High,4284.6436993256775,3492.9944636337705,791.649235691907,41.98935719947367,13684.189325547719,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2028-04-01,24,PW,High,1563.39965232077,1130.9291445698527,432.47050775091725,0.7032578426764782,150909.3633682332,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2028-04-01,24,U5,High,1098.0574094429558,532.2472582830833,565.8101511598725,54.094305979130034,5359.493766718913,0.9,0.85,0.85,0.85,0.75,,
Ukwa East,2026-05-01,1,A5,Maximum,778.5568130626956,764.7905442570886,13.766268805606956,5.179752916770468,34.11449185959509,0.5833333333333334,0.4875,0.4416666666666667,0.3958333333333333,0.3,,
Ukwa East,2026-05-01,1,PW,Maximum,880.0440519656152,855.3514423889252,24.69260957668996,9.80322263567291,55.80684791895828,0.5833333333333334,0.4875,0.4416666666666667,0.3958333333333333,0.3,,
Ukwa East,2026-05-01,1,U5,Maximum,252.74180276493405,237.47409787171102,15.267704893223026,5.769229211270279,37.19413636628474,0.5833333333333334,0.4875,0.4416666666666667,0.3958333333333333,0.3,,
Ukwa East,2026-06-01,2,A5,Maximum,866.3397537918504,835.7897137726752,30.550040019175185,10.02843990247743,86.63961151219337,0.6166666666666667,0.525,0.48333333333333334,0.44166666666666665,0.35,,
Ukwa East,2026-06-01,2,PW,Maximum,914.6756943663539,863.7784665483606,50.897227817993326,11.507378100531199,201.1258416987639,0.6166666666666667,0.525,0.48333333333333334,0.44166666666666665,0.35,,
Ukwa East,2026-06-01,2,U5,Maximum,268.48537094596446,236.7128036792927,31.772567266671757,11.103841085954492,83.54829657643438,0.6166666666666667,0.525,0.48333333333333334,0.44166666666666665,0.35,,
Ukwa East,2026-07-01,3,A5,Maximum,902.2046967364455,854.6181725534221,47.58652418302336,13.740293023785398,153.1502620519077,0.65,0.5625,0.525,0.4875,0.4,,
Ukwa East,2026-07-01,3,PW,Maximum,930.1862586444452,853.2009160506193,76.98534259382586,11.24445308698155,468.5023226342091,0.65,0.5625,0.525,0.4875,0.4,,
Ukwa East,2026-07-01,3,U5,Maximum,285.885270387187,236.18289136652285,49.702379020664154,16.09864452025974,140.78404761007891,0.65,0.5625,0.525,0.4875,0.4,,
Ukwa East,2026-08-01,4,A5,Maximum,908.1003340939733,844.4190155715505,63.68131852242277,16.278429402987086,231.0479832227802,0.6833333333333333,0.6,0.5666666666666667,0.5333333333333333,0.44999999999999996,,
Ukwa East,2026-08-01,4,PW,Maximum,909.2779161294503,809.7880742018756,99.48984192757473,10.006444575236777,873.499061972956,0.6833333333333333,0.6,0.5666666666666667,0.5333333333333333,0.44999999999999996,,
Ukwa East,2026-08-01,4,U5,Maximum,294.721057221295,227.8165317171659,66.90452550412908,20.112454831577246,203.80003528480552,0.6833333333333333,0.6,0.5666666666666667,0.5333333333333333,0.44999999999999996,,
Ukwa East,2026-09-01,5,A5,Maximum,1005.4444555867115,917.5617669558083,87.8826886309032,20.004920384211147,357.50824370379814,0.7166666666666667,0.6375,0.6083333333333334,0.5791666666666666,0.5,,
Ukwa East,2026-09-01,5,PW,Maximum,948.8096649076004,820.1442895011565,128.6653754064439,9.28725431254307,1563.4224714535303,0.7166666666666667,0.6375,0.6083333333333334,0.5791666666666666,0.5,,
Ukwa East,2026-09-01,5,U5,Maximum,312.5420312246363,225.69778832913252,86.84424289550375,24.2740098003146,284.0431738311638,0.7166666666666667,0.6375,0.6083333333333334,0.5791666666666666,0.5,,
Ukwa East,2026-10-01,6,A5,Maximum,1060.1606022439482,949.2810106372053,110.8795916067429,22.569245481235782,503.53533078836426,0.75,0.675,0.65,0.625,0.55,,
Ukwa East,2026-10-01,6,PW,Maximum,960.8245823299071,805.8060705488416,155.0185117810655,8.254743562985123,2531.7368877471527,0.75,0.675,0.65,0.625,0.55,,
Ukwa East,2026-10-01,6,U5,Maximum,336.84287913708533,226.87194333119385,109.97093580589149,28.62331962107517,385.69534071940507,0.75,0.675,0.65,0.625,0.55,,
Ukwa East,2026-11-01,7,A5,Maximum,1199.4603489279384,1053.524323730442,145.93602519749652,26.671727614715536,737.0717606961443,0.7833333333333333,0.7125,0.6916666666666667,0.6708333333333334,0.6000000000000001,,
Ukwa East,2026-11-01,7,PW,Maximum,1020.6297273639059,830.1647587727381,190.4649685911678,7.650577862041562,4089.475953392768,0.7833333333333333,0.7125,0.6916666666666667,0.6708333333333334,0.6000000000000001,,
Ukwa East,2026-11-01,7,U5,Maximum,363.23832423618717,227.78659222219585,135.45173201399132,32.86726548104118,508.8573121866136,0.7833333333333333,0.7125,0.6916666666666667,0.6708333333333334,0.6000000000000001,,
Ukwa East,2026-12-01,8,A5,Maximum,1319.6809587735986,1136.7093203096786,182.97163846392004,30.115285196135986,1024.5944140928532,0.8166666666666667,0.75,0.7333333333333334,0.7166666666666667,0.6499999999999999,,
Ukwa East,2026-12-01,8,PW,Maximum,1059.3974863960555,835.399895464659,223.99759093139642,6.892947493787814,6214.188513227571,0.8166666666666667,0.75,0.7333333333333334,0.7166666666666667,0.6499999999999999,,
Ukwa East,2026-12-01,8,U5,Maximum,383.3198699950615,223.40050161048092,159.91936838458057,36.201944245083844,642.9295217828396,0.8166666666666667,0.75,0.7333333333333334,0.7166666666666667,0.6499999999999999,,
Ukwa East,2027-01-01,9,A5,Maximum,1478.3648909558544,1248.4370180794683,229.92787287638612,34.176356950768636,1423.682529062251,0.85,0.7875000000000001,0.775,0.7625,0.7,,
Ukwa East,2027-01-01,9,PW,Maximum,1122.5526338707084,857.8403971565612,264.71223671414725,6.327182968743166,9355.645247678745,0.85,0.7875000000000001,0.775,0.7625,0.7,,
Ukwa East,2027-01-01,9,U5,Maximum,408.548682531561,220.85450235769468,187.6941801738663,39.678879058357644,806.8507879936203,0.85,0.7875000000000001,0.775,0.7625,0.7,,
Ukwa East,2027-02-01,10,A5,Maximum,1547.2030449254703,1280.6069614970045,266.5960834284658,35.854153541584836,1821.134772584097,0.8833333333333333,0.825,0.8166666666666667,0.8083333333333333,0.75,,
Ukwa East,2027-02-01,10,PW,Maximum,1120.9523553535373,829.7955038933296,291.1568514602077,5.441957142252631,12957.349602504313,0.8833333333333333,0.825,0.8166666666666667,0.8083333333333333,0.75,,
Ukwa East,2027-02-01,10,U5,Maximum,442.7588956845719,221.5477831075019,221.21111257706997,43.71296222214179,1016.0175632125456,0.8833333333333333,0.825,0.8166666666666667,0.8083333333333333,0.75,,
Ukwa East,2027-03-01,11,A5,Maximum,1690.305011775643,1370.857487228758,319.447524546885,38.96092834612517,2402.5350867676934,0.9166666666666666,0.8625,0.8583333333333334,0.8541666666666666,0.7999999999999999,,
Ukwa East,2027-03-01,11,PW,Maximum,1163.9708802217635,834.3047690305173,329.6661111912463,4.8678742347076716,18290.362682812178,0.9166666666666666,0.8625,0.8583333333333334,0.8541666666666666,0.7999999999999999,,
Ukwa East,2027-03-01,11,U5,Maximum,467.48998498037145,216.04622460310964,251.4437603772618,46.46092837756075,1233.2043716764842,0.9166666666666666,0.8625,0.8583333333333334,0.8541666666666666,0.7999999999999999,,
Ukwa East,2027-04-01,12,A5,Maximum,1773.6147086299636,1409.0170241178275,364.5976845121361,40.38602976604878,3013.7804928966034,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-04-01,12,PW,Maximum,1158.3728540253617,803.5976737992777,354.775180226084,4.147599264226839,24331.13658137835,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-04-01,12,U5,Maximum,494.2170096407871,210.4428931111031,283.774116529684,49.05945324096686,1485.3429658049488,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-05-01,13,A5,Maximum,1917.0429517258463,1522.9610702954308,394.0818814304155,42.06873504840976,3380.8407306610206,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-05-01,13,PW,Maximum,1189.9866487153351,825.5291026864005,364.45754602893464,3.61220281770235,29071.819380407178,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-05-01,13,U5,Maximum,526.6729697274159,224.2629883447597,302.40998138265616,50.115314678782966,1651.4350552497826,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-06-01,14,A5,Maximum,2042.3886501024615,1622.5397567222115,419.84889338025005,42.00044973350653,3843.371601377534,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-06-01,14,PW,Maximum,1216.9674792064682,844.2465066246081,372.7209725818601,3.135985392308455,34457.18712210347,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-06-01,14,U5,Maximum,561.1363115906933,238.93784822717546,322.1984633635178,50.69221036266983,1853.215611820372,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-07-01,15,A5,Maximum,2203.8760610045397,1750.8305912730268,453.04546973151287,42.489166918072925,4423.770580781991,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-07-01,15,PW,Maximum,1248.4825458857702,866.1094449566917,382.3731009290784,2.736003798267384,40835.881485408696,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-07-01,15,U5,Maximum,598.1795917126624,254.7112734374049,343.4683182752575,51.31786226675081,2080.2418854586163,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-08-01,16,A5,Maximum,2394.698631072121,1902.4262272941276,492.2724037779933,43.29796097770527,5125.771011863944,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-08-01,16,PW,Maximum,1288.0522680822226,893.5601371923168,394.49213088990575,2.4051630328449827,48524.056198639475,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-08-01,16,U5,Maximum,639.1670956354026,272.1641913634258,367.0029042719768,52.08686343293351,2340.048142286149,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-09-01,17,A5,Maximum,2559.5936000229563,2033.4241364299735,526.1694635929828,43.408720336642816,5840.845422216509,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-09-01,17,PW,Maximum,1316.905790751465,913.5766833478522,403.32910740361285,2.09283448208408,56984.50619859237,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-09-01,17,U5,Maximum,682.4281433681556,290.58520858117623,391.84293478697936,52.83571878249883,2629.7618688605435,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-10-01,18,A5,Maximum,2762.321903301429,2194.4780728909195,567.8438304105093,43.953387893698036,6718.633736301817,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-10-01,18,PW,Maximum,1352.2009700329406,938.0619981308774,414.1389719020632,1.830239524077205,67038.34214663948,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-10-01,18,U5,Maximum,728.5079153615352,310.206468762478,418.3014465990572,53.59578361655707,2954.45686919638,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-11-01,19,A5,Maximum,2945.726101801781,2340.180314039618,605.545787762163,43.98124272190708,7635.285797579832,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-11-01,19,PW,Maximum,1379.311159703827,956.8691423764247,422.44201732740214,1.5862890191177832,78164.67746908357,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-11-01,19,U5,Maximum,778.2164228215287,331.3728833497038,446.8435394718249,54.41038980729101,3321.0477082626767,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-12-01,20,A5,Maximum,3159.7886219994016,2510.238519870015,649.5501021293867,44.27637229189767,8726.760837042952,0.95,0.9,0.9,0.9,0.85,,
Ukwa East,2027-12-01,20,PW,Maximum,1411.6626111250641,979.3123056599865,432.35030546507767,1.3785560731150548,91243.35186858615,0.95,0.9,0.9,0.9,0.85,,
